"460","40","1745","255.05","9128","2006-12-03 23:37:22","false"
"461","75","1320","169.69","104","2018-06-03 04:33:44","false"
"462","12","1033","450.19","1327","1996-11-15 18:03:01","false"
"463","34","694","373.55","4361","1999-07-04 18:05:48","false"
"464","97","1846","121.26","3034","2020-05-04 17:00:28","false"
"465","3","420","456.06","9794","2002-12-12 15:59:46","false"
"466","1","1981","464.14","4643","1975-01-16 21:54:24","false"
"467","24","1901","4.78","6981","1990-02-09 00:50:12","false"
"468","63","962","204.92","2057","2007-01-05 00:54:52","false"
"469","68","796","253.22","9757","1977-11-04 21:38:17","false"
"470","9","1107","146.27","4886","1972-01-06 23:45:52","false"
"471","51","1208","494.89","4974","1999-01-05 21:04:15","false"
"472","44","1541","417.50","2756","2003-12-21 05:38:35","false"
"473","31","1607","328.40","6160","2022-01-25 19:53:58","false"
"474","17","487","246.55","5345","2000-11-27 06:23:07","false"
"475","10","1873","12.55","7575","1991-11-12 10:49:45","false"
"476","72","230","366.74","1433","1978-05-16 23:57:28","false"
"477","78","29","253.41","2200","1982-10-11 12:33:24","false"
"478","18","1927","334.78","4206","2018-01-05 19:31:13","false"
"479","80","1111","9.11","7452","1998-05-05 18:00:20","false"
"480","90","561","493.91","7877","1973-09-28 09:44:09","false"
"481","11","447","40.03","8467","1999-09-20 02:55:37","false"
"482","40","337","5.27","1937","1977-03-10 14:05:35","false"
"483","55","1133","472.76","4141","1980-12-24 11:50:45","false"
"484","60","679","220.66","6016","1986-02-12 09:42:27","false"
"485","86","789","216.11","1253","1982-06-10 22:54:50","false"
"486","76","1230","60.51","4153","1982-05-09 02:51:50","false"
"487","28","1804","451.19","9205","1976-10-15 10:05:17","false"
"488","1","1673","20.92","138","1994-05-12 08:17:58","false"
"489","80","1474","123.30","5791","2002-11-25 09:20:09","false"
"490","77","587","72.35","4861","1987-10-08 03:05:56","false"
"491","37","832","201.16","2640","2012-01-09 02:37:52","false"
"492","44","221","40.32","5741","2018-07-15 10:28:31","false"
"493","67","793","493.59","8774","2007-05-29 10:28:58","false"
"494","37","368","203.86","2077","2021-01-30 17:48:59","false"
"495","43","1684","302.86","3851","2004-04-21 19:04:56","false"
"496","44","1526","346.08","9349","1970-09-04 06:41:55","false"
"497","13","1708","363.66","2256","2001-11-24 21:10:06","false"
"498","32","1614","422.59","2640","1986-03-25 17:16:43","false"
"499","41","1266","64.44","1528","2001-12-17 02:15:48","false"
"500","7","1960","263.64","9507","2018-03-14 22:45:31","false"
"501","95","527","314.38","2694","1982-02-06 21:12:38","false"
"502","63","749","214.99","4247","1985-04-14 16:45:35","false"
"503","50","450","190.33","7766","2012-08-28 09:53:45","false"
"504","97","1136","238.15","1080","1997-03-20 13:50:19","false"
"505","72","834","129.57","8483","2000-12-15 14:59:00","false"
"506","75","1072","195.08","3210","2017-01-04 09:16:27","false"
"507","38","1674","353.07","6587","2015-10-27 19:39:01","false"
"508","23","857","55.50","4477","2021-01-01 11:22:35","false"
"509","99","69","374.08","600","2016-03-21 06:43:00","false"
"510","39","1032","201.59","5762","1992-02-28 12:39:20","false"
"511","1","1765","98.30","1724","2016-04-20 15:32:34","false"
"512","78","740","38.04","2395","2009-12-18 15:53:00","false"
"513","26","389","291.87","1785","2011-07-06 21:40:25","false"
"514","36","941","232.81","7234","2007-12-31 15:34:51","false"
"515","78","1460","476.34","4441","1994-06-12 10:17:20","false"
"516","46","132","210.85","5735","2020-12-07 12:30:48","false"
"517","40","20","280.03","9888","1981-08-29 16:32:41","false"
"518","13","1190","136.96","3431","2019-09-17 05:43:47","false"
"519","79","1201","100.75","3875","2020-08-20 11:35:37","false"
"520","7","587","319.18","6794","1977-12-13 13:39:12","false"
"521","23","1845","180.32","6241","2018-03-03 08:28:41","false"
"522","43","1207","305.67","3412","1993-07-01 22:08:43","false"
"523","95","1626","127.28","7450","1974-08-07 18:50:38","false"
"524","68","563","37.73","8148","1986-11-15 00:14:12","false"
"525","66","18","438.72","2189","2018-06-28 00:21:36","false"
"526","32","26","273.44","272","1976-03-01 15:17:16","false"
"527","71","399","8.18","8176","1991-08-26 08:09:47","false"
"528","77","1510","96.75","5992","1998-10-28 13:41:37","false"
"529","34","186","248.42","5489","2001-02-27 04:50:50","false"
"530","61","1237","16.93","4930","2021-03-27 22:00:44","false"
"531","50","1837","164.32","5373","1988-01-17 03:55:35","false"
"532","70","382","353.22","6188","2012-01-24 06:01:24","false"
"533","52","1703","362.66","3615","2012-06-09 14:52:57","false"
"534","27","1414","307.69","3980","1983-07-17 08:06:27","false"
"535","53","121","101.36","8152","1984-08-13 01:19:17","false"
"536","86","810","170.42","6687","2015-01-11 03:28:24","false"
"537","0","65","328.82","7752","2018-12-04 07:11:26","false"
"538","47","450","214.50","5516","2010-11-15 06:15:58","false"
"539","89","1896","6.22","2825","1979-05-28 07:19:35","false"
"540","48","214","478.47","5261","1990-01-23 13:59:29","false"
"541","14","380","290.12","4409","1970-07-19 12:28:24","false"
"542","66","1749","491.51","1925","2012-01-23 03:40:03","false"
"543","88","361","152.85","5895","1977-09-07 17:19:57","false"
"544","46","1772","380.50","3451","2004-07-18 08:35:57","false"
"545","52","657","206.18","6408","2017-07-02 22:25:23","false"
"546","37","1003","341.33","753","2019-01-27 18:54:22","false"
"547","51","990","29.48","2895","2018-08-04 13:26:40","false"
"548","49","1515","115.12","3492","1971-07-13 06:25:36","false"
"549","94","1081","248.25","1799","2010-03-19 20:53:53","false"
"550","19","1258","20.73","4239","1972-11-09 01:20:45","false"
"551","13","1224","13.21","3425","1992-02-12 05:29:14","false"
"552","29","806","164.11","3823","2019-11-08 04:24:10","false"
"553","86","5","139.85","2174","2019-06-15 03:36:39","false"
"554","21","1541","465.09","9111","1996-03-18 04:06:16","false"
"555","52","193","121.26","2999","2006-09-05 13:03:57","false"
"556","47","1614","324.50","1185","1989-01-13 22:17:54","false"
"557","8","77","277.87","6547","1995-03-19 20:20:35","false"
"558","32","138","223.13","7898","1990-10-29 09:41:48","false"
"559","1","1002","491.65","1130","2005-01-11 06:39:06","false"
"560","55","1172","491.56","5956","2018-03-05 07:45:42","false"
"561","10","578","484.11","4791","1972-01-28 13:23:46","false"
"562","44","1203","389.49","7374","1971-07-12 18:34:58","false"
"563","34","188","226.32","1918","1976-09-24 06:15:51","false"
"564","94","837","436.82","8281","2013-05-26 00:16:52","false"
"565","94","1532","357.55","6355","2007-02-25 18:31:12","false"
"566","4","79","443.17","8192","1980-09-04 00:33:13","false"
"567","57","557","183.13","6722","1982-12-31 00:59:17","false"
"568","38","655","367.27","6107","1993-05-08 06:22:04","false"
"569","94","1652","332.87","7535","2005-01-10 11:50:30","false"
"570","3","636","241.76","9206","1981-08-24 02:48:32","false"
"571","39","709","370.56","6182","1980-08-08 13:59:06","false"
"572","35","947","449.01","190","1997-06-26 15:09:16","false"
"573","35","798","178.60","6784","1980-08-17 12:24:50","false"
"574","56","967","292.62","1568","1971-05-06 22:08:11","false"
"575","78","1518","93.03","2293","2009-05-11 09:58:38","false"
"576","83","859","23.69","3837","1974-02-27 11:53:04","false"
"577","57","1690","20.89","8099","1995-10-07 11:13:37","false"
"578","0","880","334.20","3082","1993-10-15 07:49:44","false"
"579","93","256","253.33","6022","1973-06-14 05:29:53","false"
"580","71","742","1.41","8301","2006-03-21 06:58:24","false"
"581","66","203","485.14","9741","1974-06-07 10:47:42","false"
"582","41","91","28.54","5412","1985-12-30 14:07:18","false"
"583","87","1465","201.00","3239","2000-04-24 05:06:24","false"
"584","44","578","383.46","7220","2000-11-01 04:02:23","false"
"585","45","1908","78.80","5430","2020-10-17 18:49:52","false"
"586","85","1426","268.56","2942","2017-02-07 07:57:42","false"
"587","58","1927","268.29","194","1973-07-31 17:51:08","false"
"588","54","68","399.16","8183","2017-02-22 09:48:06","false"
"589","28","1372","227.00","2589","1993-08-16 12:42:12","false"
"590","93","1333","179.40","7879","2001-10-31 08:50:49","false"
"591","71","893","5.03","9053","2012-06-14 10:51:30","false"
"592","71","1909","479.51","1173","1975-11-07 07:08:40","false"
"593","24","1058","478.24","5077","1974-05-28 12:46:28","false"
"594","46","1357","190.49","2235","2012-05-02 15:51:26","false"
"595","43","572","43.75","5063","1983-01-07 05:09:44","false"
"596","32","603","118.37","3964","1973-04-04 08:53:08","false"
"597","13","909","320.50","25","2008-11-12 07:58:32","false"
"598","59","441","114.87","1153","2005-07-25 13:12:11","false"
"599","2","796","391.65","6186","2007-12-21 00:41:23","false"
"600","25","1678","65.87","6413","1984-03-22 05:33:37","false"
"601","60","1810","293.82","572","1974-04-23 17:02:17","false"
"602","18","1513","430.85","4793","1984-11-22 20:47:45","false"
"603","93","1436","248.35","6950","1993-04-04 05:56:11","false"
"604","35","155","216.68","3578","1983-04-03 11:32:46","false"
"605","12","1585","437.21","2256","2020-01-30 04:47:27","false"
"606","4","1709","73.07","4243","2008-09-22 02:38:22","false"
"607","15","1338","171.30","1344","1970-04-30 03:24:48","false"
"608","83","857","383.16","5247","2001-11-12 07:50:45","false"
"609","39","1172","89.94","674","1981-01-30 15:43:58","false"
"610","51","1557","479.17","3241","1976-06-14 08:42:40","false"
"611","49","1340","459.92","1579","1979-12-05 11:05:41","false"
"612","81","519","180.25","9124","1990-10-10 22:07:28","false"
"613","82","1472","486.20","379","1995-02-15 08:43:08","false"
"614","56","974","390.16","1421","2010-09-18 02:17:29","false"
"615","96","1635","117.21","8771","1989-08-16 09:51:47","false"
"616","51","357","235.12","4095","1981-07-23 09:35:14","false"
"617","44","1268","43.39","6544","2001-10-24 02:19:16","false"
"618","27","1881","119.06","5546","1980-04-29 17:19:49","false"
"619","11","420","383.76","9","1985-08-24 10:35:53","false"
"620","20","1340","338.08","2184","1984-01-05 04:55:43","false"
"621","7","1071","144.77","7758","1997-04-20 08:04:31","false"
"622","3","849","55.54","8121","2007-12-17 20:28:02","false"
"623","28","800","128.54","2795","1973-09-01 02:40:21","false"
"624","35","1994","352.05","6792","1982-09-17 12:12:58","false"
"625","56","1642","15.01","9146","2016-07-14 21:19:06","false"
"626","4","778","41.42","4099","1990-12-09 07:43:57","false"
"627","49","1068","160.68","5822","1992-08-19 20:01:27","false"
"628","63","1758","180.45","7698","2005-04-16 12:25:00","false"
"629","72","377","240.59","3870","2018-01-18 23:58:45","false"
"630","0","321","442.46","7905","2015-09-07 00:09:53","false"
"631","96","1708","167.50","5553","2014-10-24 09:22:13","false"
"632","11","185","426.46","776","1987-04-29 19:38:07","false"
"633","16","809","396.34","5573","2021-03-16 23:59:37","false"
"634","44","557","43.65","413","1990-11-18 18:57:59","false"
"635","65","837","189.67","888","1996-04-19 06:45:35","false"
"636","87","256","198.16","7403","2014-12-05 16:11:14","false"
"637","70","634","75.82","3948","1979-04-22 15:08:38","false"
"638","15","960","109.39","8287","1972-07-27 19:26:47","false"
"639","72","360","15.60","4288","2014-10-25 17:52:17","false"
"640","15","721","18.57","6128","1973-08-28 18:58:48","false"
"641","8","1521","326.23","3426","2007-11-25 23:32:17","false"
"642","64","1936","325.71","7915","1991-09-07 10:02:44","false"
"643","53","397","210.50","9336","1973-04-02 07:55:58","false"
"644","41","1265","162.69","6780","1981-12-10 22:23:44","false"
"645","74","1129","154.01","8012","2016-12-03 17:17:49","false"
"646","39","1276","85.43","294","1981-12-24 04:14:35","false"
"647","7","100","16.52","2251","1973-03-11 13:32:36","false"
"648","57","78","232.06","2182","1998-01-31 13:49:09","false"
"649","92","944","69.66","6148","1999-09-30 09:25:53","false"
"650","40","1873","486.63","2859","1988-06-21 22:31:45","false"
"651","6","271","96.50","2826","2014-08-28 20:11:42","false"
"652","84","974","487.25","2222","1992-07-24 18:34:02","false"
"653","43","1668","329.53","6287","1979-01-19 04:40:55","false"
"654","52","74","68.16","2488","1978-02-10 07:02:08","false"
"655","31","450","357.74","4130","2014-08-02 08:47:06","false"
"656","28","179","73.53","1418","1999-01-12 18:02:13","false"
"657","71","398","175.93","6309","1994-03-09 08:20:32","false"
"658","90","1067","361.15","8323","2012-06-03 08:21:57","false"
"659","99","1496","362.78","4157","2005-11-11 22:39:22","false"
"660","34","634","18.79","7308","2000-11-20 15:00:59","false"
"661","57","5","182.54","6576","1993-09-09 10:22:00","false"
"662","88","881","352.02","694","2015-07-15 13:22:37","false"
"663","28","1934","451.17","6392","1990-03-18 12:04:03","false"
"664","72","968","444.07","8321","1981-03-19 14:42:52","false"
"665","69","1632","102.11","8255","1991-07-08 23:22:51","false"
"666","54","1712","176.57","5108","1991-09-07 17:25:54","false"
"667","77","367","474.11","8040","2005-08-01 01:57:47","false"
"668","13","1383","409.08","8478","2012-10-21 00:02:11","false"
"669","34","778","379.81","7827","1997-06-13 05:41:44","false"
"670","78","771","43.45","3039","2007-08-25 03:11:54","false"
"671","15","172","358.64","9255","1975-12-18 10:21:17","false"
"672","47","206","157.23","44","1999-12-18 13:51:28","false"
"673","97","267","52.98","571","1984-04-13 08:15:54","false"
"674","4","1665","23.22","9853","1993-10-24 10:00:38","false"
"675","2","375","324.57","739","2015-07-20 16:26:15","false"
"676","97","645","285.02","7754","1994-11-12 13:40:25","false"
"677","41","1432","290.00","5212","2000-12-03 21:54:59","false"
"678","88","1269","163.16","9138","1973-11-11 16:56:40","false"
"679","25","350","323.09","4720","1975-02-10 02:47:03","false"
"680","91","973","220.43","3580","1987-06-14 15:53:59","false"
"681","75","1846","102.21","7125","2015-12-31 11:09:27","false"
"682","65","771","356.08","2753","1973-06-11 01:54:34","false"
"683","85","632","155.90","3967","2017-03-11 14:04:35","false"
"684","9","585","128.66","7842","2012-03-21 01:33:05","false"
"685","74","1315","279.82","4459","1995-07-05 15:24:16","false"
"686","57","1363","161.53","1653","2006-06-23 04:00:30","false"
"687","85","383","490.47","4319","1988-09-26 14:39:10","false"
"688","98","469","208.04","109","1998-03-13 20:15:55","false"
"689","46","276","314.21","896","1989-09-16 08:10:23","false"
"690","11","1269","52.19","2865","2018-06-26 14:18:37","false"
"691","6","389","142.75","4487","2002-12-15 14:57:57","false"
"692","7","1578","398.27","3760","2003-06-27 06:09:56","false"
"693","10","275","435.72","9480","2016-06-19 08:55:33","false"
"694","27","800","183.30","6942","2019-08-11 11:10:34","false"
"695","80","468","403.61","2526","1990-04-26 13:55:08","false"
"696","54","1300","473.11","216","1997-10-19 16:39:30","false"
"697","36","388","68.59","1794","1978-07-17 11:48:17","false"
"698","66","468","347.20","725","1978-07-19 18:37:48","false"
"699","66","1110","146.82","3674","2005-10-02 19:53:34","false"
"700","33","1300","184.48","4607","1975-01-02 12:10:25","false"
"701","74","604","335.19","1156","2003-07-05 13:49:36","false"
"702","35","1541","166.58","1511","2013-09-30 20:17:44","false"
"703","55","363","354.03","1507","2020-02-14 05:17:27","false"
"704","52","873","112.28","8133","2001-12-15 03:57:59","false"
"705","11","1836","441.81","4246","2015-05-16 04:31:35","false"
"706","96","1657","427.70","6184","1997-10-29 01:53:13","false"
"707","28","601","319.74","4608","2011-09-15 03:54:17","false"
"708","30","768","176.98","5863","2000-03-08 07:51:55","false"
"709","82","947","336.20","3404","2020-12-30 01:05:23","false"
"710","26","305","3.35","3418","1972-01-24 13:54:09","false"
"711","71","1086","316.33","6910","1982-08-29 07:06:42","false"
"712","61","450","451.12","454","1975-02-08 17:47:38","false"
"713","28","1027","63.38","532","1984-11-07 14:53:16","false"
"714","10","794","353.69","9193","1972-09-29 20:09:21","false"
"715","80","415","456.40","9196","2001-06-23 06:33:34","false"
"716","17","974","286.33","8419","2010-09-24 17:31:19","false"
"717","49","586","469.59","8160","1992-11-23 08:44:34","false"
"718","74","1590","464.57","8028","2002-09-28 12:38:56","false"
"719","26","1017","104.93","7169","2012-03-22 00:21:47","false"
"720","64","1117","211.34","3095","1985-05-29 11:12:11","false"
"721","60","730","113.90","68","2011-02-04 12:44:08","false"
"722","89","103","456.40","8236","1988-02-27 17:17:34","false"
"723","11","1255","418.79","1714","1977-02-16 22:44:04","false"
"724","23","499","177.86","6106","1993-11-18 11:29:28","false"
"725","26","734","493.64","7226","1986-01-04 13:11:19","false"
"726","68","915","64.08","4329","1983-10-25 20:06:11","false"
"727","50","62","28.39","73","1996-07-28 18:47:39","false"
"728","64","1895","157.99","928","2017-07-25 01:18:22","false"
"729","54","217","134.06","8201","2001-02-17 19:02:31","false"
"730","22","509","196.16","4480","2012-05-09 16:44:57","false"
"731","86","846","138.81","5902","2017-04-28 10:13:56","false"
"732","93","991","30.87","361","2021-04-25 19:38:11","false"
"733","67","1987","493.42","5267","1992-11-18 12:26:04","false"
"734","86","527","290.80","4649","1996-04-13 10:35:27","false"
"735","62","345","126.45","7993","2017-01-03 19:40:27","false"
"736","78","734","265.53","2449","1984-03-13 02:32:54","false"
"737","29","1014","144.32","4815","1993-06-27 00:54:55","false"
"738","61","1664","186.86","6454","1991-09-26 20:09:44","false"
"739","11","305","314.66","334","2004-07-04 03:32:11","false"
"740","50","670","101.43","7125","2006-07-24 03:36:23","false"
"741","32","425","236.03","9699","2010-10-18 23:40:37","false"
"742","88","1930","220.35","1686","2021-11-05 21:41:13","false"
"743","57","689","303.55","1626","1971-05-30 19:49:27","false"
"744","0","784","421.19","3405","1989-06-08 12:03:50","false"
"745","75","1276","180.94","2071","1999-07-09 02:11:06","false"
"746","21","1915","287.71","6710","1991-09-22 13:58:27","false"
"747","86","222","211.74","7931","1979-11-13 14:12:32","false"
"748","5","1599","286.09","1245","2019-08-02 23:20:28","false"
"749","70","2","407.46","9223","2012-04-16 02:29:21","false"
"750","60","1958","427.19","9542","2009-09-08 05:49:16","false"
"751","95","1541","233.48","188","1978-02-16 14:50:53","false"
"752","64","452","137.37","4009","1978-09-14 04:24:41","false"
"753","43","1582","40.87","9316","2008-06-20 05:33:47","false"
"754","31","836","2.16","99","1989-08-13 19:08:16","false"
"755","33","1032","133.28","28","1971-03-29 03:18:49","false"
"756","99","715","352.51","3070","1973-12-01 02:14:33","false"
"757","42","559","456.99","2110","1990-12-11 09:50:50","false"
"758","85","68","289.47","7514","2008-06-12 14:27:27","false"
"759","17","1202","435.36","6991","1991-01-24 13:17:35","false"
"760","32","1167","321.49","9104","1977-09-22 19:33:53","false"
"761","70","625","66.31","1249","1997-07-06 10:33:23","false"
"762","64","543","425.33","7737","1983-10-03 01:53:26","false"
"763","35","1537","221.29","1898","2018-12-16 21:41:16","false"
"764","34","1865","443.11","1338","2010-05-20 16:30:04","false"
"765","24","965","176.57","5246","2016-01-27 07:14:24","false"
"766","45","778","115.04","8173","2015-03-15 18:29:09","false"
"767","3","106","152.94","3730","2001-10-22 11:10:51","false"
"768","46","1530","433.50","99","2018-10-07 16:00:22","false"
"769","34","1265","150.24","7669","1977-03-06 17:00:09","false"
"770","64","868","162.44","6406","2002-01-06 16:05:43","false"
"771","43","1888","339.96","5712","1971-02-18 21:54:21","false"
"772","21","1549","153.51","8637","1993-03-07 04:27:19","false"
"773","2","420","440.33","3089","2020-08-06 18:26:33","false"
"774","30","353","20.68","9348","1999-02-03 22:41:07","false"
"775","97","1362","344.41","27","1994-04-10 16:31:26","false"
"776","0","36","118.76","4121","1971-12-13 19:28:44","false"
"777","73","1228","314.84","1349","2006-01-20 15:48:41","false"
"778","12","1075","133.54","6183","2017-03-01 15:39:24","false"
"779","43","1868","356.64","1276","2012-01-21 13:43:22","false"
"780","32","255","237.59","8935","1974-12-25 21:06:54","false"
"781","23","1178","357.26","6534","2010-01-23 02:25:05","false"
"782","62","900","268.62","2029","2016-05-13 02:52:07","false"
"783","64","160","276.57","4969","2008-08-03 20:14:03","false"
"784","17","1870","161.83","794","2011-10-03 08:46:26","false"
"785","74","671","331.40","3354","1995-04-13 03:47:02","false"
"786","53","266","89.66","3667","1992-05-14 21:31:45","false"
"787","41","1648","263.69","1649","2006-03-11 18:23:17","false"
"788","21","636","401.63","9808","1984-04-22 04:18:01","false"
"789","42","584","27.29","7014","2006-11-15 07:06:58","false"
"790","22","185","184.20","397","2019-04-03 08:43:48","false"
"791","82","1711","383.40","5223","2003-12-05 02:50:54","false"
"792","78","389","377.86","2764","1987-05-01 06:29:19","false"
"793","3","94","144.32","7617","2022-01-29 11:20:26","false"
"794","60","216","179.89","167","1979-02-10 20:16:57","false"
"795","14","11","247.07","8182","1997-01-27 07:36:15","false"
"796","73","1839","344.65","6677","1994-04-28 05:53:01","false"
"797","8","1475","132.44","7975","1991-07-24 01:59:12","false"
"798","96","1510","86.57","8006","1979-06-29 02:16:20","false"
"799","50","1982","473.84","2239","1985-11-23 19:14:26","false"
"800","66","647","323.35","51","2008-08-21 07:57:52","false"
"801","57","192","32.27","4914","2005-08-09 20:25:54","false"
"802","56","1118","260.84","1517","2006-06-27 11:27:17","false"
"803","51","1343","488.54","3133","2020-05-18 15:39:51","false"
"804","84","388","145.95","3140","1981-09-24 13:16:53","false"
"805","85","1909","432.65","4869","2020-01-19 16:09:37","false"
"806","61","1911","235.64","629","2001-05-08 09:20:00","false"
"807","70","1722","138.99","5520","1993-09-18 09:28:12","false"
"808","39","1625","231.41","6795","2017-12-14 06:21:39","false"
"809","97","1177","34.04","8258","1971-02-18 16:04:32","false"
"810","4","868","346.16","7519","2010-03-06 11:30:45","false"
"811","96","306","497.58","9039","1978-10-27 23:55:16","false"
"812","10","870","467.71","3751","2014-12-08 09:59:29","false"
"813","92","790","71.97","8900","1971-01-29 22:03:28","false"
"814","70","192","168.26","484","2002-11-10 21:21:45","false"
"815","76","414","405.22","9365","2021-09-22 10:22:31","false"
"816","8","1041","131.63","5794","1983-01-03 15:21:18","false"
"817","80","1179","156.99","2470","1977-06-04 01:48:26","false"
"818","54","1228","380.63","8058","2018-02-28 19:42:59","false"
"819","5","1434","498.27","2631","2001-09-15 21:23:20","false"
"820","42","1208","343.86","1989","1989-07-31 07:02:31","false"
"821","16","1537","467.84","1380","2016-07-23 03:13:00","false"
"822","53","1633","159.26","1409","1996-10-24 04:53:26","false"
"823","82","247","401.11","7143","2008-04-04 10:34:22","false"
"824","22","1805","198.23","9287","1985-02-15 19:58:27","false"
"825","52","1684","178.91","4603","2012-04-09 10:15:30","false"
"826","91","453","313.78","5965","1982-10-28 20:51:02","false"
"827","29","482","52.16","9256","1978-12-11 22:25:47","false"
"828","38","161","306.48","1899","2013-08-14 00:21:19","false"
"829","12","1537","233.79","4235","2015-05-11 15:22:07","false"
"830","32","1740","393.99","4280","1980-06-28 06:02:57","false"
"831","25","961","419.08","1785","2022-02-20 23:54:35","false"
"832","46","1873","424.09","821","1992-08-14 22:23:03","false"
"833","72","305","12.83","1266","1992-04-24 00:12:12","false"
"834","54","325","71.06","693","1978-10-18 01:08:16","false"
"835","7","369","121.30","4809","1971-04-19 04:41:06","false"
"836","24","307","460.68","5559","1990-03-27 07:25:14","false"
"837","34","1590","302.15","7544","1983-08-11 09:48:31","false"
"838","32","927","217.30","2483","1970-09-13 09:41:49","false"
"839","32","891","233.77","7185","2013-11-12 07:59:42","false"
"840","92","876","19.00","4058","1991-10-01 02:33:10","false"
"841","36","1014","28.36","4223","1980-02-02 20:52:33","false"
"842","93","181","151.03","4701","2014-09-21 07:29:25","false"
"843","64","1773","211.15","6883","1984-05-25 12:30:29","false"
"844","46","768","154.74","1146","2005-07-22 11:03:30","false"
"845","20","1489","89.50","1751","2018-02-18 15:38:37","false"
"846","96","1221","247.29","8603","2018-12-29 21:38:45","false"
"847","2","949","1.88","6533","2012-05-16 06:40:48","false"
"848","85","1850","453.05","8616","1997-11-28 07:56:41","false"
"849","29","1479","319.22","3239","1979-04-08 09:56:08","false"
"850","15","1040","241.47","6072","2018-10-28 00:55:54","false"
"851","37","660","495.74","2246","1979-03-30 05:24:53","false"
"852","89","965","76.98","5209","2001-03-03 01:48:15","false"
"853","10","869","168.94","6713","1983-08-24 20:13:48","false"
"854","0","1375","106.56","6782","2016-10-15 23:02:04","false"
"855","89","62","294.35","7194","1971-04-26 16:18:48","false"
"856","32","527","227.37","6290","2007-03-28 14:25:55","false"
"857","57","425","338.49","4170","1997-08-13 21:33:46","false"
"858","44","1850","186.47","7810","1994-03-29 05:13:26","false"
"859","66","513","295.44","5911","2019-09-05 02:40:06","false"
"860","41","455","299.33","2408","1980-07-09 06:56:55","false"
"861","17","574","233.38","3663","2012-03-13 21:58:52","false"
"862","76","1919","176.25","3269","1985-09-06 02:01:56","false"
"863","16","1395","467.00","6105","2020-03-07 12:08:35","false"
"864","4","866","466.33","4732","1971-01-04 21:45:12","false"
"865","84","635","167.59","8402","2016-03-18 05:28:58","false"
"866","81","671","66.95","6655","2015-09-04 14:44:05","false"
"867","58","772","293.68","6660","2006-12-01 14:15:20","false"
"868","68","1203","17.33","4491","2011-06-02 22:38:58","false"
"869","81","909","228.82","5910","1978-06-03 20:30:07","false"
"870","18","1383","97.72","7270","2001-02-17 10:33:21","false"
"871","25","1040","353.37","4786","2004-05-21 19:14:43","false"
"872","67","153","119.71","1238","2012-11-17 09:54:48","false"
"873","29","373","181.96","6783","1986-03-29 18:47:02","false"
"874","74","1333","45.22","8352","1979-04-22 12:25:59","false"
"875","81","216","75.54","1461","2014-06-06 11:12:43","false"
"876","67","235","294.02","8186","1998-09-15 01:22:41","false"
"877","99","31","86.70","1907","1995-04-03 03:05:05","false"
"878","25","1353","249.63","9856","2020-05-20 08:19:42","false"
"879","72","542","271.07","5015","1973-03-16 22:13:55","false"
"880","32","945","362.23","201","1970-04-14 09:25:27","false"
"881","76","266","112.66","5709","2011-06-15 08:32:34","false"
"882","31","1396","475.69","8854","1983-04-14 22:55:10","false"
"883","65","886","133.37","8872","2020-03-20 04:54:42","false"
"884","30","1340","266.07","6348","1983-02-08 02:51:06","false"
"885","95","955","482.31","3192","1979-06-07 06:18:43","false"
"886","28","222","309.22","3665","2020-07-28 00:00:35","false"
"887","7","1740","202.45","8079","1996-09-11 10:19:22","false"
"888","95","679","498.14","1603","2005-02-25 08:16:59","false"
"889","61","101","472.21","4329","2014-11-12 09:08:05","false"
"890","90","851","91.64","2685","1998-01-11 05:52:19","false"
"891","85","349","482.13","8380","2001-11-12 18:43:01","false"
"892","22","391","310.22","625","1985-09-26 16:38:24","false"
"893","32","371","128.08","527","2004-04-14 17:27:49","false"
"894","95","67","320.97","2434","2020-04-25 07:01:13","false"
"895","95","495","172.39","2847","2012-10-12 11:21:47","false"
"896","96","353","411.01","7382","2011-11-16 11:58:02","false"
"897","26","1660","296.23","7979","2007-02-06 09:47:37","false"
"898","86","1423","310.22","2506","2011-09-24 11:17:22","false"
"899","33","1992","296.00","3640","2001-12-04 15:05:46","false"
"900","61","1894","355.86","996","2020-08-09 06:49:53","false"
"901","17","1671","478.08","1927","1990-08-14 00:44:14","false"
"902","91","1515","30.82","9151","1985-05-10 16:13:56","false"
"903","7","680","156.29","4489","1972-06-24 20:48:11","false"
"904","37","642","212.79","3583","1982-03-19 02:00:43","false"
"905","99","452","167.84","3041","1992-04-13 00:14:16","false"
"906","57","1958","183.06","9585","1999-06-21 15:46:59","false"
"907","45","603","396.68","9671","1970-04-05 14:55:45","false"
"908","95","18","174.92","5020","1970-05-13 07:49:19","false"
"909","3","815","256.84","1534","1978-07-30 11:37:39","false"
"910","90","1048","161.47","8309","2002-05-17 06:39:23","false"
"911","70","1736","244.54","9102","2012-05-29 03:39:13","false"
"912","25","1870","204.69","8728","1996-12-10 21:57:14","false"
"913","71","1765","402.88","9211","1986-05-06 17:05:57","false"
"914","66","1248","244.61","8749","2002-08-08 05:51:00","false"
"915","31","331","63.67","5268","1983-09-16 11:20:25","false"
"916","77","1465","7.99","2583","1986-04-03 14:35:57","false"
"917","10","1072","207.11","3917","2010-10-07 00:59:57","false"
"918","86","118","326.03","6397","2004-03-12 00:26:28","false"
"919","37","1075","244.82","7252","1980-08-29 19:17:32","false"
"920","56","1510","283.66","2053","2012-10-11 04:42:22","false"
