"55","4840","8","2005-03-14 07:01:32"
"8","2446","7","2001-11-07 13:40:07"
"8","2000","8","1982-12-19 06:21:36"
"78","3836","7","2015-10-15 02:54:57"
"85","1088","8","1995-11-03 14:24:24"
"5","4809","7","2009-10-25 17:01:22"
"48","1128","1","1976-03-11 01:41:04"
"59","2362","0","2002-05-06 08:46:23"
"62","764","0","2003-08-19 05:06:06"
"92","3359","4","1979-12-08 01:17:09"
"61","1314","7","1982-05-17 12:03:46"
"51","1078","6","2003-07-07 11:20:19"
"57","1634","0","2015-02-15 12:14:09"
"10","3857","8","1982-05-08 15:54:45"
"13","1650","0","1970-06-17 01:31:16"
"74","1471","6","2013-08-23 05:44:34"
"45","2200","3","2017-10-20 03:24:49"
"8","1666","3","2010-07-29 07:43:23"
"14","1483","4","2008-02-17 20:27:02"
"24","579","6","1972-02-19 05:35:15"
"24","3499","2","2014-06-09 21:33:06"
"30","3161","6","2020-06-30 20:49:29"
"61","4810","4","1986-08-04 13:33:49"
"66","347","1","2016-07-07 16:14:49"
"95","3451","2","1991-12-28 00:37:26"
"88","2786","8","2016-07-04 08:24:44"
"72","3128","4","1992-11-28 04:00:29"
"19","4761","0","1996-01-01 09:06:57"
"59","4149","0","2008-03-29 14:53:57"
"30","4491","2","1996-03-31 13:00:40"
"28","1144","4","1978-10-10 17:23:34"
"15","604","0","2013-10-09 03:03:57"
"84","4327","5","2015-08-29 20:06:46"
"38","3426","2","1982-04-10 11:50:37"
"29","4646","5","2002-03-29 04:20:37"
"76","4021","0","2016-11-16 05:47:16"
"40","1727","7","1987-08-12 00:20:11"
"52","4878","3","1989-10-26 11:39:43"
"89","4676","7","1977-06-15 05:41:25"
"69","2054","2","1999-08-01 10:34:38"
"80","1373","1","2002-09-16 13:09:01"
"24","4273","0","2007-12-22 14:34:34"
"16","1411","7","1970-07-09 12:18:47"
"82","3414","0","1984-03-17 05:17:12"
"55","1323","5","2020-10-05 22:51:41"
"8","906","9","1980-10-17 08:57:41"
"72","4608","1","1989-06-21 09:40:44"
"17","3159","4","1994-03-05 13:19:35"
"71","4997","7","1989-11-05 18:37:58"
"36","1112","3","1999-09-23 08:17:10"
"85","1794","1","1972-01-07 11:46:52"
"58","638","8","1983-09-26 12:22:01"
"83","1310","9","1973-12-07 00:12:04"
"17","1569","8","1998-12-09 17:32:23"
"96","4977","9","1994-11-07 02:28:19"
"89","1396","6","2009-02-13 16:12:46"
"81","13","1","1983-08-08 09:30:20"
"77","2690","8","2019-09-07 13:07:34"
"3","4927","8","1976-04-04 07:16:51"
"97","2453","6","1999-12-31 12:43:15"
"60","1360","2","1992-02-13 04:42:50"
"94","3439","9","1982-03-31 19:46:23"
"43","2738","3","1977-11-23 20:39:00"
"27","3905","9","2021-10-16 22:16:02"
"21","957","7","2012-06-12 11:46:35"
"38","4405","3","1997-09-15 08:12:25"
"67","2213","0","2006-09-26 06:57:41"
"25","4908","5","1988-07-06 02:54:03"
"51","2511","4","2018-10-24 09:29:35"
"14","1987","0","1983-12-19 09:28:10"
"5","1515","4","1975-05-15 04:43:27"
"5","1128","9","1998-10-31 05:19:07"
"31","1406","4","1994-09-20 17:05:54"
"91","225","1","2017-08-23 22:46:45"
"27","2528","2","2009-05-26 08:48:15"
"17","4188","9","2005-11-19 07:27:27"
"46","1236","2","2007-11-03 00:24:13"
"64","1663","7","1980-02-12 09:24:54"
"57","4736","0","1996-01-28 15:35:19"
"35","3278","0","2012-03-13 05:36:56"
"92","1646","6","1970-11-25 07:06:22"
"9","1498","1","2004-07-09 19:31:53"
"47","264","0","2019-10-16 13:50:13"
"67","4526","5","1994-05-05 14:42:03"
"18","143","1","1972-02-19 00:13:47"
"44","2351","3","1981-06-16 01:13:35"
"18","2624","6","1990-05-30 15:19:41"
"61","2032","7","1986-08-01 02:57:22"
"42","1632","9","2017-11-20 18:54:02"
"64","3149","4","2015-08-03 11:09:02"
"38","770","0","2010-11-27 00:59:37"
"47","213","6","2001-03-18 20:34:31"
"16","4805","8","2003-07-12 22:30:32"
"57","4791","7","1972-03-05 08:51:16"
"27","1802","7","2013-11-24 07:47:30"
"50","3232","2","1996-12-10 11:33:27"
"24","571","2","2012-06-22 05:41:23"
"94","1299","3","2020-09-16 16:57:44"
"51","4018","0","1999-12-04 07:28:45"
"28","370","9","1991-04-17 06:02:03"
"41","2346","2","1982-02-20 01:44:15"
"71","2160","5","2015-02-16 10:02:14"
"58","3064","6","1984-12-25 09:05:06"
"97","2422","1","1985-05-19 18:53:20"
"67","3580","2","1980-03-31 08:42:43"
"47","238","1","1976-06-27 20:26:52"
"22","3371","7","1991-09-22 08:50:50"
"53","915","3","1970-10-10 13:41:33"
"15","3625","3","1977-09-07 17:33:06"
"53","4231","5","2002-03-05 13:56:40"
"40","406","9","2021-10-07 17:26:47"
"82","4833","2","1970-07-23 18:52:11"
"84","1971","9","2018-06-02 18:55:13"
"69","1198","5","1986-05-18 17:50:26"
"11","4754","9","2021-07-19 10:48:41"
"82","3476","4","1975-05-21 13:49:34"
"37","4546","0","2004-01-02 05:18:39"
"26","2632","4","1972-07-08 14:35:41"
"26","4160","5","1980-11-11 18:32:12"
"84","651","7","2014-09-28 17:23:34"
"79","4022","5","2016-12-09 17:10:37"
"55","4822","8","1973-01-10 12:12:48"
"51","3493","1","1987-12-05 20:15:22"
"64","2457","7","2008-02-14 01:28:56"
"60","4005","9","1985-08-11 21:40:50"
"83","240","3","1991-03-12 05:34:20"
"18","2038","8","1971-04-01 08:52:10"
"31","4642","6","1977-02-01 11:31:23"
"40","4074","9","1984-07-07 15:46:03"
"37","617","6","1978-05-09 17:36:58"
"66","2341","4","2011-02-25 09:54:00"
"41","445","1","2014-07-26 16:09:43"
"1","1836","7","1971-10-01 16:21:09"
"20","1128","2","2002-08-08 05:28:29"
"73","542","7","1988-08-15 22:45:49"
"87","1379","0","2012-11-06 19:29:56"
"45","4872","9","1983-06-16 12:44:12"
"60","2939","9","1985-07-14 16:15:02"
"30","1304","6","2018-01-28 20:43:25"
"80","2275","3","2009-04-03 04:03:58"
"12","4581","5","2016-01-26 08:58:04"
"24","769","0","1996-01-01 07:23:13"
"20","436","1","1994-10-26 16:02:44"
"24","675","3","2010-01-24 17:29:31"
"0","708","8","2015-01-24 22:08:27"
"49","4002","8","2000-03-02 16:47:31"
"68","2460","6","1977-01-04 23:48:37"
"96","2546","7","1986-03-06 21:18:34"
"83","2026","2","1989-03-24 16:35:16"
"38","2689","9","1974-02-09 09:53:34"
"51","3323","0","1995-07-07 18:33:56"
"28","816","3","1985-04-26 14:09:35"
"90","2600","9","1982-09-16 21:03:46"
"69","3376","0","1984-09-08 21:55:16"
"48","2457","2","1993-07-15 01:58:00"
"60","915","5","1984-04-29 09:58:43"
"17","9","2","2003-08-13 02:54:17"
"54","2844","1","1983-05-29 03:01:21"
"81","4523","9","1987-05-15 04:13:05"
"77","2118","9","2011-08-29 22:28:40"
"8","1610","7","2006-02-24 06:19:50"
"5","3296","8","1988-11-04 12:21:50"
"49","1893","7","1978-02-15 09:07:30"
"15","2287","3","1982-02-11 02:36:05"
"89","500","9","2005-01-10 10:39:25"
"33","4635","4","1990-12-28 20:42:27"
"58","2318","8","1985-10-08 10:44:20"
"55","4263","2","2007-02-25 00:29:00"
"90","3719","8","1990-03-13 12:21:55"
"24","2648","3","1982-04-02 21:06:18"
"75","2007","9","1982-09-02 15:04:07"
"16","4925","6","1988-11-30 21:15:04"
"36","3487","3","1991-07-02 17:46:35"
"21","4658","1","1977-09-28 03:50:11"
"5","3550","8","1995-05-17 10:54:38"
"61","1274","9","1983-06-17 20:23:06"
"66","3418","3","1982-10-09 03:12:37"
"5","401","6","1972-05-15 08:50:59"
"75","1895","5","1989-07-01 23:44:30"
"56","2288","6","2021-08-28 23:57:49"
"5","2056","6","2006-01-13 03:42:06"
"78","4619","6","2020-07-08 18:32:21"
"94","2617","7","2021-02-19 04:24:52"
"58","3639","5","1982-11-02 15:56:44"
"7","1953","6","2016-05-16 22:59:16"
"97","2247","2","1979-08-14 03:55:29"
"93","3312","1","1988-08-23 07:37:13"
"46","3525","6","1976-08-20 16:03:48"
"99","3656","2","2001-09-10 07:58:47"
"2","2394","1","2005-01-27 02:14:47"
"7","586","0","1988-04-05 20:45:31"
"1","4392","8","2014-05-31 02:42:21"
"99","48","5","1978-10-02 03:05:32"
"27","1606","3","2013-07-12 13:40:48"
"26","2199","4","2010-12-11 22:00:59"
"37","4973","6","2021-05-16 08:54:08"
"27","2113","8","2002-06-28 03:22:18"
"4","762","5","1988-07-01 08:39:58"
"99","622","4","1995-09-24 19:01:54"
"87","3916","3","1983-06-05 08:42:03"
"96","4235","8","1998-06-12 11:09:27"
"0","1468","8","2000-05-29 11:40:36"
"7","922","8","2000-10-16 23:41:42"
"88","3232","3","2019-04-29 07:17:32"
"48","6","8","2012-07-04 19:23:20"
"94","1767","1","1996-03-11 07:37:50"
"9","3001","6","1988-09-29 14:43:13"
"62","1353","3","2009-04-05 17:10:02"
"27","3553","6","1996-07-30 13:42:38"
"82","524","3","2014-07-06 21:31:27"
"83","4344","9","1991-07-17 03:49:25"
"88","212","9","1977-10-09 08:33:03"
"3","108","1","1999-10-28 02:15:25"
"23","99","4","2010-04-26 20:29:33"
"31","1811","5","1979-08-22 12:08:37"
"44","2103","3","2016-05-09 05:54:07"
"22","3028","9","2019-01-27 19:14:58"
"8","2924","2","1999-06-17 18:33:07"
"25","2165","5","1997-06-02 06:03:23"
"35","2144","2","2014-08-23 04:51:53"
"41","987","5","1979-12-02 19:03:46"
"68","1864","3","1983-04-04 06:36:03"
"56","4214","3","1985-10-08 12:01:28"
"66","3247","8","2015-08-30 22:42:16"
"28","1541","4","1992-07-27 16:16:42"
"40","4688","2","1992-11-03 04:21:44"
"40","2536","8","2001-06-27 04:01:34"
"17","531","5","2011-02-15 19:04:11"
"76","864","9","2014-10-28 15:49:49"
"21","4262","1","2004-05-05 13:58:36"
"71","1444","2","2012-03-11 10:49:58"
"39","2655","0","2000-08-05 22:09:01"
"95","2192","7","2019-07-16 04:43:25"
"11","2106","1","1996-02-29 12:41:35"
"65","4535","9","2020-04-30 18:55:25"
"57","1041","1","1978-03-29 03:57:48"
"76","1612","9","1985-09-16 04:59:15"
"14","1971","9","2005-07-30 17:31:39"
"77","3350","4","2014-11-14 20:30:07"
"64","4364","0","2009-02-10 07:11:53"
"92","1164","3","2013-08-07 17:42:09"
"67","61","4","1984-05-29 06:39:34"
"67","469","0","2017-07-02 10:34:00"
"14","2126","3","2010-12-14 11:44:22"
"42","401","4","2019-08-28 18:40:34"
"86","1386","3","2010-03-09 10:33:53"
"47","1780","4","1973-10-03 17:54:45"
"70","4174","9","2014-10-19 09:28:38"
"73","1548","8","1983-05-16 23:14:48"
"61","1312","1","2012-12-13 17:44:44"
"47","534","4","2013-10-20 16:05:17"
"63","1857","7","1987-10-15 18:38:37"
"95","2847","2","1993-12-14 15:13:30"
"65","2885","5","1997-01-07 12:28:37"
"86","393","9","2009-09-17 23:55:48"
"12","4149","0","2015-09-25 13:29:01"
"21","4336","7","1977-04-01 01:10:40"
"38","857","1","1976-02-28 23:21:28"
"40","2262","6","1996-07-02 21:44:29"
"11","4739","6","1999-06-17 02:28:54"
"15","490","6","2011-08-05 06:50:04"
"38","996","9","1986-05-27 06:41:04"
"18","742","9","2003-08-09 03:03:48"
"49","4237","0","2009-06-01 01:53:31"
"38","2927","7","1974-09-25 01:46:35"
"64","106","1","1987-08-13 21:33:47"
"49","4355","2","1990-12-03 01:33:16"
"36","3303","3","2021-12-14 11:25:10"
"10","211","4","2013-11-18 05:09:24"
"50","1751","5","1982-01-04 18:31:14"
"56","1126","4","2000-01-09 03:54:16"
"67","162","5","1988-06-20 02:38:19"
"8","3304","5","2015-04-09 08:00:20"
"86","2204","6","2018-04-28 06:57:17"
"20","3122","7","1989-08-09 05:24:50"
"14","3549","5","1994-12-06 05:54:53"
"50","1707","1","2017-10-04 14:46:01"
"82","841","0","2019-01-27 19:43:37"
"58","1682","4","1980-01-25 09:41:01"
"11","2192","8","2004-08-28 06:46:22"
"34","1751","6","1971-06-10 12:55:04"
"78","1889","9","1993-02-20 22:07:33"
"33","4333","2","2003-07-22 03:03:49"
"98","4021","2","1988-11-11 15:31:51"
"93","1940","5","1994-02-07 02:33:39"
"52","3339","7","2013-11-24 22:47:51"
"1","2685","7","1983-06-16 13:24:34"
"28","1652","7","2001-02-14 09:07:52"
"13","3127","6","1994-09-05 20:09:10"
"79","3524","2","2021-07-01 21:32:13"
"33","4453","6","1996-10-07 12:28:52"
"12","3993","5","1970-12-10 16:59:01"
"74","3128","8","1997-11-11 03:29:11"
"56","256","7","1982-04-27 16:35:54"
"17","3838","9","2003-10-13 15:00:08"
"79","3102","0","2005-05-05 10:58:46"
"75","2299","0","1982-03-16 05:10:14"
"65","4631","4","2008-07-13 15:20:09"
"97","1759","1","2002-11-28 02:06:10"
"71","1422","5","2003-09-19 01:06:15"
"63","5","7","1975-08-10 07:16:05"
"32","488","7","2000-10-15 22:06:55"
"53","831","4","1972-11-16 07:22:43"
"94","2862","3","2002-03-14 06:30:51"
"45","3431","4","2010-09-27 00:08:05"
"5","211","1","2021-04-03 01:05:41"
"47","3973","3","1990-01-12 06:34:09"
"8","2071","3","2003-12-08 16:49:34"
"2","170","7","1975-12-31 23:05:13"
"39","2368","1","1994-10-29 19:42:13"
"50","4262","8","1974-10-24 20:49:20"
"38","1088","9","2007-03-24 16:03:42"
"59","2949","9","1974-09-29 22:31:53"
"49","4631","1","1973-09-02 21:55:10"
"39","4130","6","1975-08-26 17:21:12"
"13","2918","7","2003-08-23 15:48:51"
"54","691","2","1990-12-09 16:13:53"
"83","1373","7","2008-06-12 10:43:18"
"50","4301","4","1992-09-06 10:16:56"
"64","2739","7","2015-06-25 04:31:52"
"2","2573","0","2020-03-24 15:02:53"
"11","100","2","2021-06-15 15:28:36"
"77","874","5","1999-03-22 04:30:03"
"13","2000","0","1984-09-06 02:45:33"
"80","4305","6","1974-08-03 10:28:00"
"16","2349","6","1997-02-15 02:13:55"
"25","1623","4","1975-09-01 16:31:38"
"34","3521","4","1989-01-29 10:18:15"
"56","391","7","1992-07-14 19:36:30"
"13","946","1","1992-08-22 09:39:54"
"28","85","5","1985-06-16 15:33:56"
"81","920","0","1983-04-24 21:33:28"
"38","939","9","2020-04-14 18:14:53"
"63","4312","7","2012-12-17 21:56:40"
"19","894","4","1979-03-23 03:34:44"
"46","2626","7","2001-11-24 23:19:08"
"4","2306","6","2009-05-11 09:22:45"
"29","3365","2","1977-11-04 21:20:39"
"84","3379","3","1982-11-30 04:47:41"
"74","4326","0","1986-03-10 20:01:19"
"56","2054","5","1975-01-12 22:18:54"
"35","2494","9","1975-10-08 00:41:14"
"26","4241","9","1998-05-01 05:38:55"
"49","4269","0","1990-01-20 17:14:36"
"16","4317","0","2020-06-29 14:46:26"
"35","32","0","1997-02-27 17:05:52"
"66","70","1","2020-09-07 14:15:13"
"72","1359","6","2009-08-04 14:29:26"
"10","578","4","2008-02-27 07:42:01"
"36","1958","4","2003-11-10 14:26:29"
"96","1857","4","2011-09-18 21:26:24"
"83","1164","7","1977-10-08 16:28:10"
"7","2793","6","1993-08-05 15:55:10"
"34","2077","4","2008-04-15 05:14:17"
"97","1081","7","1971-02-12 21:19:21"
"17","58","3","2019-03-04 09:14:00"
"68","4872","7","1973-03-08 14:45:54"
"9","2262","8","1980-06-02 12:27:00"
"33","1897","1","2003-12-04 02:10:50"
"21","2167","6","2000-05-13 14:37:38"
"42","1425","3","2007-03-10 02:25:38"
"59","32","3","2015-01-30 21:22:33"
"56","739","0","2005-08-16 16:28:19"
"32","222","9","2020-12-20 09:13:33"
"1","1198","9","2008-08-26 13:14:53"
"65","2881","9","2000-07-08 17:26:06"
"30","1493","7","1993-03-27 12:37:49"
"54","2008","6","2003-08-06 18:22:15"
"14","1522","9","1986-07-02 20:15:32"
"43","3598","0","2007-10-26 14:27:10"
"43","4546","3","1988-03-01 18:43:42"
"13","3829","0","1970-02-05 04:01:43"
"90","702","0","2002-08-04 13:58:15"
"50","1258","8","1974-02-05 10:52:54"
"64","2198","2","1990-01-31 20:46:58"
"44","1889","3","1999-02-28 16:28:38"
"38","3585","0","1998-07-15 13:42:01"
"67","436","3","1973-08-21 19:28:09"
"63","4622","0","1998-07-31 00:22:07"
"74","2525","0","1992-03-16 06:55:26"
"19","1396","7","2022-02-21 00:28:10"
"80","1933","4","1981-02-22 20:38:24"
"43","636","4","1971-10-26 17:20:33"
"5","2164","4","2018-04-29 13:03:43"
"81","1879","1","1979-02-19 07:31:31"
"74","1181","8","1978-10-03 20:23:14"
"78","338","7","2004-02-24 05:59:21"
"87","853","4","1973-06-06 18:58:19"
"52","4170","6","2003-11-23 11:08:27"
"58","2298","9","1981-09-15 02:49:48"
"26","4018","5","1989-10-03 11:21:23"
"77","2737","1","1974-09-15 22:19:45"
"26","650","1","2011-08-20 15:10:03"
"96","510","5","1993-02-27 20:08:37"
"84","4235","5","1989-02-04 15:14:02"
"65","514","9","1981-05-04 10:55:47"
"44","970","6","1982-01-17 21:53:23"
"7","372","1","1972-04-04 17:48:17"
"73","2955","0","1983-02-15 18:09:52"
"38","710","0","2002-09-10 05:53:25"
"95","4307","2","2011-03-14 18:56:33"
"78","3374","8","2011-10-16 19:55:34"
"19","3217","6","2007-10-30 07:37:04"
"31","2299","5","2006-01-14 15:45:33"
"78","2698","6","2001-04-07 17:42:52"
"52","2137","4","1975-04-28 18:06:04"
"77","1076","5","2008-07-04 03:20:41"
"34","3922","3","2022-02-15 23:53:38"
"67","4718","2","1986-11-14 15:19:59"
"20","524","3","1991-03-18 01:54:53"
"61","13","5","2011-02-08 01:07:50"
"78","3476","4","2013-04-13 14:53:42"
"88","2292","2","2003-07-27 02:51:53"
"52","4685","3","1980-02-08 03:22:12"
"80","1791","5","2014-03-13 23:10:55"
"70","4945","3","2001-04-16 23:11:17"
"58","4619","9","1975-01-03 15:46:02"
"52","2938","8","1978-10-19 14:23:57"
"24","1307","9","2017-01-12 11:00:21"
"70","2448","2","1973-08-09 23:19:43"
"48","266","7","1991-11-26 18:12:15"
"0","2812","5","2015-07-01 06:27:28"
"57","4916","3","1983-10-13 08:19:39"
"20","3652","7","1983-04-26 10:52:23"
"74","422","7","1991-12-05 01:47:00"
"40","1040","9","2010-12-14 21:06:38"
"85","3251","9","1984-12-29 21:26:44"
"48","4735","7","1982-12-10 15:48:43"
"18","3451","4","2013-05-16 14:56:19"
"90","4045","8","2013-01-10 11:12:34"
"23","473","3","2011-11-28 17:49:26"
"23","2243","0","1998-02-15 16:35:04"
"96","2583","7","2015-05-11 03:14:51"
"59","1848","5","1989-05-18 02:41:30"
"76","802","3","1971-05-02 21:51:10"
"64","3278","8","1972-04-29 11:14:16"
"24","4564","9","1978-06-06 09:09:05"
"82","4371","3","1993-05-06 20:12:18"
"31","3846","5","1990-04-27 04:40:14"
"83","3429","7","1983-11-09 08:46:17"
"53","1571","7","1992-07-20 18:45:08"
"56","3029","8","2020-09-09 08:07:19"
"48","4936","8","2005-08-01 02:32:13"
"40","3659","8","1979-11-15 14:58:31"
"78","2473","9","1979-06-28 00:38:56"
"46","788","9","1984-01-13 20:10:28"
"29","304","1","1975-04-02 10:59:15"
"35","4958","4","1989-01-18 02:55:04"
"5","1056","8","2011-01-13 15:22:59"
"45","4382","1","1981-11-07 19:39:16"
"58","3692","6","1979-05-20 14:06:11"
"81","4265","7","1995-02-16 14:13:32"
"7","2600","5","2005-04-22 07:57:40"
"21","2752","9","2016-10-28 08:29:59"
"72","3646","6","2021-01-03 10:26:12"
"60","2690","8","2007-04-20 07:29:36"
"27","37","2","1972-03-01 20:13:17"
"94","3995","7","1973-06-02 06:30:02"
"46","4848","4","1999-11-29 10:55:15"
"56","3339","8","1988-03-15 17:24:55"
"36","1398","1","2012-06-29 07:53:11"
"50","2240","7","1976-08-06 19:31:07"
"63","54","0","2011-09-20 01:37:35"
"50","63","6","2016-07-27 20:19:18"
"85","1761","9","1994-08-08 17:26:57"
"37","2016","2","2020-07-24 19:10:15"
"10","4315","4","1992-04-11 06:12:14"
"24","3272","2","1993-12-05 10:22:38"
"73","1707","1","1985-02-27 01:27:37"
"18","2198","0","1984-02-15 20:25:16"
"51","1274","0","1979-07-19 04:53:56"
"27","3420","9","2021-03-01 06:17:30"
"12","1106","7","2014-01-31 03:26:03"
"31","2063","0","1972-06-26 16:52:42"
"66","1498","5","1993-10-29 09:01:53"
"10","2203","0","1972-06-28 19:03:40"
"66","1198","4","1981-02-08 01:35:07"
"94","4647","4","1989-03-30 14:16:19"
"9","1817","6","1981-01-28 13:52:34"
"66","425","7","2014-02-12 17:20:39"
"31","1258","5","1985-03-22 10:14:10"
"42","1638","3","1972-04-28 07:13:59"
"25","2143","0","2003-05-31 12:32:04"
"78","2690","3","1986-09-21 14:02:40"
"84","2834","8","2003-10-06 18:25:23"
"51","4034","3","1996-06-12 22:41:11"
"65","1400","5","1980-07-02 20:29:56"
"25","2228","6","2002-12-25 06:08:47"
"1","4065","6","2014-05-07 21:46:31"
"23","4286","5","2013-12-12 02:19:09"
"12","2709","5","1987-12-18 17:21:56"
"98","2059","0","2014-10-25 18:07:04"
"0","3659","2","1988-02-03 13:14:05"
"0","187","9","2013-11-29 09:27:21"
"24","33","6","2003-04-18 13:48:40"
"14","3340","7","2018-08-13 03:26:57"
"3","4723","5","2021-08-12 03:50:01"
"11","393","5","2016-04-18 16:15:19"
"9","2635","2","1978-11-19 03:24:08"
"68","2566","7","2016-10-27 21:17:55"
"50","1670","2","1974-05-11 09:52:43"
"39","4768","4","2006-10-08 19:45:53"
"30","3900","9","1984-03-23 20:32:45"
"41","3231","0","2004-09-26 00:54:19"
"61","3025","6","1978-09-02 01:46:51"
"5","4793","8","1974-10-28 18:16:41"
"33","8","9","1984-04-12 02:25:20"
"73","370","4","1972-10-18 18:16:37"
"7","3410","7","2000-03-14 06:45:42"
"44","2820","6","1993-12-21 15:14:40"
"31","3229","5","2001-03-18 00:27:52"
"68","1103","6","1997-12-31 08:41:03"
"59","4806","2","2016-01-15 07:28:56"
"25","2859","0","1986-04-23 13:02:11"
"17","1021","3","2005-09-15 22:04:24"
"34","2786","7","1980-08-29 16:58:40"
"94","1263","7","2013-01-22 00:32:02"
"39","3291","4","1983-02-14 18:12:11"
"48","3245","6","1973-09-22 16:13:37"
"77","3061","1","1986-01-20 13:05:25"
"61","2372","4","1992-12-19 01:25:30"
"71","2979","8","1987-05-07 10:10:13"
"80","4029","2","2019-11-26 22:37:03"
"35","3352","9","2004-09-01 19:42:51"
"75","4179","4","2014-06-01 16:34:12"
"23","2516","6","1979-11-08 21:59:01"
"68","3691","9","1984-05-01 16:09:33"
"40","206","8","1993-10-31 22:05:50"
"50","1925","9","1981-05-14 16:38:28"
"99","81","4","1977-03-19 17:41:44"
"85","1563","3","2000-04-13 14:15:41"
"95","4523","4","2003-01-12 02:55:31"
"56","133","4","2004-12-19 05:39:24"
"76","2118","2","1972-06-05 17:40:13"
"9","3264","1","1999-10-19 00:09:17"
"59","3621","0","1978-09-01 10:04:17"
"20","507","4","1985-03-19 18:31:23"
"19","213","3","2006-09-30 01:04:47"
"53","2703","0","1985-07-04 10:06:35"
"67","1207","1","1970-02-03 11:46:16"
"82","3668","2","2002-07-14 10:05:16"
"11","3325","3","1970-03-08 07:16:21"
"57","4769","2","1985-05-29 12:44:41"
"79","4818","5","2010-01-14 15:56:30"
"55","470","5","1987-04-05 02:05:51"
"54","4629","1","2017-04-24 06:04:03"
"59","4041","9","2003-07-05 12:35:07"
"12","2670","2","1992-03-28 20:56:25"
"44","2268","0","2006-06-01 05:14:20"
"25","2799","6","1999-06-22 21:55:02"
"29","894","9","1999-01-23 11:38:12"
"89","216","5","2008-07-30 18:37:11"
"73","3037","4","2006-03-13 16:07:45"
"8","4796","5","1994-12-10 07:15:13"
"89","599","5","2000-04-23 11:42:23"
"90","354","2","1987-05-16 23:43:18"
"24","592","1","1996-01-14 01:21:36"
"4","1772","4","2021-12-14 04:09:09"
"47","1041","0","1990-01-31 03:00:58"
"97","1435","5","1973-04-28 20:22:20"
"86","2689","3","2005-07-04 11:03:23"
"89","3671","2","1978-06-26 12:18:24"
"29","4738","5","1996-08-25 02:59:51"
"91","3173","1","1975-02-24 22:48:55"
"51","2451","2","2004-04-19 00:43:44"
"88","2203","0","2017-03-22 14:35:48"
"40","3480","3","2003-11-23 19:46:17"
"31","4263","0","2012-10-13 17:38:41"
"60","3543","5","2001-07-31 21:54:55"
"90","4090","7","1977-10-06 03:44:33"
"97","2339","3","1973-04-10 23:19:13"
"1","1236","6","2014-05-13 02:10:56"
"37","3365","3","1999-05-18 15:55:14"
"11","1021","6","1987-03-28 07:50:04"
"31","2412","9","1990-02-03 15:04:11"
"36","691","7","2006-04-25 21:55:09"
"98","241","5","1989-06-30 22:02:57"
"76","2648","5","1982-02-18 15:08:00"
"21","2849","3","1996-02-16 01:40:44"
"26","197","9","2004-04-12 09:00:15"
"50","4546","6","1992-11-01 21:18:41"
"9","2293","1","1999-08-02 12:58:05"
"44","887","3","1999-03-21 09:28:18"
"44","1444","9","2015-05-27 13:59:27"
"9","744","1","2002-07-19 05:07:25"
"94","836","8","1998-03-01 17:27:56"
"36","2780","7","2015-03-13 17:38:00"
"41","580","7","2019-10-30 13:11:47"
"89","4009","3","1991-01-07 12:09:56"
"64","1029","3","2009-11-13 09:55:15"
"73","3585","7","1980-09-23 15:33:29"
"0","3109","3","2004-02-20 04:59:21"
"55","243","1","1973-04-12 08:37:59"
"91","4105","3","2001-08-29 23:21:21"
"32","3577","7","1982-04-06 21:33:54"
"58","1307","1","1990-10-02 07:02:08"
"52","1829","4","2013-12-09 04:14:54"
"12","3806","3","2004-03-11 10:55:29"
"50","2512","0","2001-10-19 12:40:47"
"1","4453","5","1982-03-18 09:18:27"
"63","1897","7","2008-07-31 16:12:04"
"61","3873","3","1994-06-03 20:00:15"
"27","3761","5","2017-09-12 17:09:15"
"36","3693","2","1998-11-05 03:20:49"
"83","1417","9","1985-09-11 09:06:36"
"54","3194","8","1982-06-14 12:27:34"
"38","1262","0","1989-06-26 03:41:59"
"9","4041","6","1981-01-03 14:27:56"
"65","2745","0","2010-05-21 15:03:14"
"38","1810","5","1989-01-17 03:00:00"
"70","1517","9","1993-08-20 07:48:46"
"73","4872","2","1985-01-17 19:16:41"
"60","4265","4","2002-03-17 06:37:47"
"40","1613","7","1980-02-12 16:43:22"
"63","4366","0","2002-05-27 21:47:03"
"74","3232","2","2004-11-07 07:20:34"
"4","2956","2","1989-08-14 10:03:29"
"29","1036","3","2013-02-16 13:42:55"
"29","3454","2","2000-08-18 00:11:22"
"50","571","3","1994-10-25 05:10:06"
"36","652","1","1993-10-21 02:11:04"
"36","4173","5","1990-10-06 13:49:49"
"84","816","2","2004-08-26 13:27:46"
"91","4959","2","1973-05-26 13:42:34"
"52","1903","2","1971-06-14 05:41:16"
"9","272","8","1978-03-13 19:16:58"
"83","2501","5","1992-01-03 04:14:58"
"95","1223","7","2002-07-02 15:29:09"
"54","2524","5","1975-05-31 23:48:59"
"48","325","9","1996-06-12 08:51:28"
"10","867","9","2021-12-29 19:32:57"
"97","1020","0","1979-11-28 13:50:49"
"94","1394","9","1996-12-29 09:27:49"
"31","2617","8","2011-05-13 09:49:09"
"69","3658","5","1983-05-19 18:35:44"
"83","13","4","1986-07-21 21:42:27"
"83","3941","8","2011-03-25 18:24:37"
"65","2583","3","2020-12-08 19:25:27"
"71","2935","0","1971-06-09 03:27:17"
"75","351","8","2007-04-24 01:47:27"
"85","2768","6","1984-10-01 02:00:18"
"70","832","6","1986-02-10 11:29:20"
